s.no,student_name,class,session_year,parent_name,parent_email,parent_country_code,parent_phone,country,state,city,pincode,loginId,password
392,"Dummy Student 392",8,2024-2025,"Dummy Parent 392",CB4+392@ibees.com,91,,India,UP,Delhi,110392,CB4_392,CB4_392
393,"Dummy Student 393",8,2024-2025,"Dummy Parent 393",CB4+393@ibees.com,91,,India,UP,Delhi,110393,CB4_393,CB4_393
394,"Dummy Student 394",8,2024-2025,"Dummy Parent 394",CB4+394@ibees.com,91,,India,UP,Delhi,110394,CB4_394,CB4_394
395,"Dummy Student 395",8,2024-2025,"Dummy Parent 395",CB4+395@ibees.com,91,,India,UP,Delhi,110395,CB4_395,CB4_395
396,"Dummy Student 396",8,2024-2025,"Dummy Parent 396",CB4+396@ibees.com,91,,India,UP,Delhi,110396,CB4_396,CB4_396
397,"Dummy Student 397",8,2024-2025,"Dummy Parent 397",CB4+397@ibees.com,91,,India,UP,Delhi,110397,CB4_397,CB4_397
398,"Dummy Student 398",8,2024-2025,"Dummy Parent 398",CB4+398@ibees.com,91,,India,UP,Delhi,110398,CB4_398,CB4_398
399,"Dummy Student 399",8,2024-2025,"Dummy Parent 399",CB4+399@ibees.com,91,,India,UP,Delhi,110399,CB4_399,CB4_399
400,"Dummy Student 400",8,2024-2025,"Dummy Parent 400",CB4+400@ibees.com,91,,India,UP,Delhi,110400,CB4_400,CB4_400
401,"Dummy Student 401",8,2024-2025,"Dummy Parent 401",CB4+401@ibees.com,91,,India,UP,Delhi,110401,CB4_401,CB4_401
402,"Dummy Student 402",8,2024-2025,"Dummy Parent 402",CB4+402@ibees.com,91,,India,UP,Delhi,110402,CB4_402,CB4_402
403,"Dummy Student 403",8,2024-2025,"Dummy Parent 403",CB4+403@ibees.com,91,,India,UP,Delhi,110403,CB4_403,CB4_403
404,"Dummy Student 404",8,2024-2025,"Dummy Parent 404",CB4+404@ibees.com,91,,India,UP,Delhi,110404,CB4_404,CB4_404
405,"Dummy Student 405",8,2024-2025,"Dummy Parent 405",CB4+405@ibees.com,91,,India,UP,Delhi,110405,CB4_405,CB4_405
406,"Dummy Student 406",8,2024-2025,"Dummy Parent 406",CB4+406@ibees.com,91,,India,UP,Delhi,110406,CB4_406,CB4_406
407,"Dummy Student 407",8,2024-2025,"Dummy Parent 407",CB4+407@ibees.com,91,,India,UP,Delhi,110407,CB4_407,CB4_407
408,"Dummy Student 408",8,2024-2025,"Dummy Parent 408",CB4+408@ibees.com,91,,India,UP,Delhi,110408,CB4_408,CB4_408
409,"Dummy Student 409",8,2024-2025,"Dummy Parent 409",CB4+409@ibees.com,91,,India,UP,Delhi,110409,CB4_409,CB4_409
410,"Dummy Student 410",8,2024-2025,"Dummy Parent 410",CB4+410@ibees.com,91,,India,UP,Delhi,110410,CB4_410,CB4_410
411,"Dummy Student 411",8,2024-2025,"Dummy Parent 411",CB4+411@ibees.com,91,,India,UP,Delhi,110411,CB4_411,CB4_411
412,"Dummy Student 412",8,2024-2025,"Dummy Parent 412",CB4+412@ibees.com,91,,India,UP,Delhi,110412,CB4_412,CB4_412
413,"Dummy Student 413",8,2024-2025,"Dummy Parent 413",CB4+413@ibees.com,91,,India,UP,Delhi,110413,CB4_413,CB4_413
414,"Dummy Student 414",8,2024-2025,"Dummy Parent 414",CB4+414@ibees.com,91,,India,UP,Delhi,110414,CB4_414,CB4_414
415,"Dummy Student 415",8,2024-2025,"Dummy Parent 415",CB4+415@ibees.com,91,,India,UP,Delhi,110415,CB4_415,CB4_415
416,"Dummy Student 416",8,2024-2025,"Dummy Parent 416",CB4+416@ibees.com,91,,India,UP,Delhi,110416,CB4_416,CB4_416
417,"Dummy Student 417",8,2024-2025,"Dummy Parent 417",CB4+417@ibees.com,91,,India,UP,Delhi,110417,CB4_417,CB4_417
418,"Dummy Student 418",8,2024-2025,"Dummy Parent 418",CB4+418@ibees.com,91,,India,UP,Delhi,110418,CB4_418,CB4_418
419,"Dummy Student 419",8,2024-2025,"Dummy Parent 419",CB4+419@ibees.com,91,,India,UP,Delhi,110419,CB4_419,CB4_419
420,"Dummy Student 420",8,2024-2025,"Dummy Parent 420",CB4+420@ibees.com,91,,India,UP,Delhi,110420,CB4_420,CB4_420
421,"Dummy Student 421",8,2024-2025,"Dummy Parent 421",CB4+421@ibees.com,91,,India,UP,Delhi,110421,CB4_421,CB4_421
422,"Dummy Student 422",8,2024-2025,"Dummy Parent 422",CB4+422@ibees.com,91,,India,UP,Delhi,110422,CB4_422,CB4_422
423,"Dummy Student 423",8,2024-2025,"Dummy Parent 423",CB4+423@ibees.com,91,,India,UP,Delhi,110423,CB4_423,CB4_423
424,"Dummy Student 424",8,2024-2025,"Dummy Parent 424",CB4+424@ibees.com,91,,India,UP,Delhi,110424,CB4_424,CB4_424
425,"Dummy Student 425",8,2024-2025,"Dummy Parent 425",CB4+425@ibees.com,91,,India,UP,Delhi,110425,CB4_425,CB4_425
426,"Dummy Student 426",8,2024-2025,"Dummy Parent 426",CB4+426@ibees.com,91,,India,UP,Delhi,110426,CB4_426,CB4_426
427,"Dummy Student 427",8,2024-2025,"Dummy Parent 427",CB4+427@ibees.com,91,,India,UP,Delhi,110427,CB4_427,CB4_427
428,"Dummy Student 428",8,2024-2025,"Dummy Parent 428",CB4+428@ibees.com,91,,India,UP,Delhi,110428,CB4_428,CB4_428
429,"Dummy Student 429",8,2024-2025,"Dummy Parent 429",CB4+429@ibees.com,91,,India,UP,Delhi,110429,CB4_429,CB4_429
430,"Dummy Student 430",8,2024-2025,"Dummy Parent 430",CB4+430@ibees.com,91,,India,UP,Delhi,110430,CB4_430,CB4_430
431,"Dummy Student 431",8,2024-2025,"Dummy Parent 431",CB4+431@ibees.com,91,,India,UP,Delhi,110431,CB4_431,CB4_431
432,"Dummy Student 432",8,2024-2025,"Dummy Parent 432",CB4+432@ibees.com,91,,India,UP,Delhi,110432,CB4_432,CB4_432
433,"Dummy Student 433",8,2024-2025,"Dummy Parent 433",CB4+433@ibees.com,91,,India,UP,Delhi,110433,CB4_433,CB4_433
434,"Dummy Student 434",8,2024-2025,"Dummy Parent 434",CB4+434@ibees.com,91,,India,UP,Delhi,110434,CB4_434,CB4_434
435,"Dummy Student 435",8,2024-2025,"Dummy Parent 435",CB4+435@ibees.com,91,,India,UP,Delhi,110435,CB4_435,CB4_435
436,"Dummy Student 436",8,2024-2025,"Dummy Parent 436",CB4+436@ibees.com,91,,India,UP,Delhi,110436,CB4_436,CB4_436
437,"Dummy Student 437",8,2024-2025,"Dummy Parent 437",CB4+437@ibees.com,91,,India,UP,Delhi,110437,CB4_437,CB4_437
438,"Dummy Student 438",8,2024-2025,"Dummy Parent 438",CB4+438@ibees.com,91,,India,UP,Delhi,110438,CB4_438,CB4_438
439,"Dummy Student 439",8,2024-2025,"Dummy Parent 439",CB4+439@ibees.com,91,,India,UP,Delhi,110439,CB4_439,CB4_439
440,"Dummy Student 440",8,2024-2025,"Dummy Parent 440",CB4+440@ibees.com,91,,India,UP,Delhi,110440,CB4_440,CB4_440
441,"Dummy Student 441",8,2024-2025,"Dummy Parent 441",CB4+441@ibees.com,91,,India,UP,Delhi,110441,CB4_441,CB4_441
442,"Dummy Student 442",8,2024-2025,"Dummy Parent 442",CB4+442@ibees.com,91,,India,UP,Delhi,110442,CB4_442,CB4_442
443,"Dummy Student 443",8,2024-2025,"Dummy Parent 443",CB4+443@ibees.com,91,,India,UP,Delhi,110443,CB4_443,CB4_443
444,"Dummy Student 444",8,2024-2025,"Dummy Parent 444",CB4+444@ibees.com,91,,India,UP,Delhi,110444,CB4_444,CB4_444
445,"Dummy Student 445",8,2024-2025,"Dummy Parent 445",CB4+445@ibees.com,91,,India,UP,Delhi,110445,CB4_445,CB4_445
446,"Dummy Student 446",8,2024-2025,"Dummy Parent 446",CB4+446@ibees.com,91,,India,UP,Delhi,110446,CB4_446,CB4_446
447,"Dummy Student 447",8,2024-2025,"Dummy Parent 447",CB4+447@ibees.com,91,,India,UP,Delhi,110447,CB4_447,CB4_447
448,"Dummy Student 448",8,2024-2025,"Dummy Parent 448",CB4+448@ibees.com,91,,India,UP,Delhi,110448,CB4_448,CB4_448
449,"Dummy Student 449",8,2024-2025,"Dummy Parent 449",CB4+449@ibees.com,91,,India,UP,Delhi,110449,CB4_449,CB4_449
450,"Dummy Student 450",8,2024-2025,"Dummy Parent 450",CB4+450@ibees.com,91,,India,UP,Delhi,110450,CB4_450,CB4_450
451,"Dummy Student 451",8,2024-2025,"Dummy Parent 451",CB4+451@ibees.com,91,,India,UP,Delhi,110451,CB4_451,CB4_451
452,"Dummy Student 452",8,2024-2025,"Dummy Parent 452",CB4+452@ibees.com,91,,India,UP,Delhi,110452,CB4_452,CB4_452
453,"Dummy Student 453",8,2024-2025,"Dummy Parent 453",CB4+453@ibees.com,91,,India,UP,Delhi,110453,CB4_453,CB4_453
454,"Dummy Student 454",8,2024-2025,"Dummy Parent 454",CB4+454@ibees.com,91,,India,UP,Delhi,110454,CB4_454,CB4_454
455,"Dummy Student 455",8,2024-2025,"Dummy Parent 455",CB4+455@ibees.com,91,,India,UP,Delhi,110455,CB4_455,CB4_455
456,"Dummy Student 456",8,2024-2025,"Dummy Parent 456",CB4+456@ibees.com,91,,India,UP,Delhi,110456,CB4_456,CB4_456
457,"Dummy Student 457",8,2024-2025,"Dummy Parent 457",CB4+457@ibees.com,91,,India,UP,Delhi,110457,CB4_457,CB4_457
458,"Dummy Student 458",8,2024-2025,"Dummy Parent 458",CB4+458@ibees.com,91,,India,UP,Delhi,110458,CB4_458,CB4_458
459,"Dummy Student 459",8,2024-2025,"Dummy Parent 459",CB4+459@ibees.com,91,,India,UP,Delhi,110459,CB4_459,CB4_459
460,"Dummy Student 460",8,2024-2025,"Dummy Parent 460",CB4+460@ibees.com,91,,India,UP,Delhi,110460,CB4_460,CB4_460
461,"Dummy Student 461",8,2024-2025,"Dummy Parent 461",CB4+461@ibees.com,91,,India,UP,Delhi,110461,CB4_461,CB4_461
462,"Dummy Student 462",8,2024-2025,"Dummy Parent 462",CB4+462@ibees.com,91,,India,UP,Delhi,110462,CB4_462,CB4_462
463,"Dummy Student 463",8,2024-2025,"Dummy Parent 463",CB4+463@ibees.com,91,,India,UP,Delhi,110463,CB4_463,CB4_463
464,"Dummy Student 464",8,2024-2025,"Dummy Parent 464",CB4+464@ibees.com,91,,India,UP,Delhi,110464,CB4_464,CB4_464
465,"Dummy Student 465",8,2024-2025,"Dummy Parent 465",CB4+465@ibees.com,91,,India,UP,Delhi,110465,CB4_465,CB4_465
466,"Dummy Student 466",9,2024-2025,"Dummy Parent 466",CB4+466@ibees.com,91,,India,UP,Delhi,110466,CB4_466,CB4_466
467,"Dummy Student 467",9,2024-2025,"Dummy Parent 467",CB4+467@ibees.com,91,,India,UP,Delhi,110467,CB4_467,CB4_467
468,"Dummy Student 468",9,2024-2025,"Dummy Parent 468",CB4+468@ibees.com,91,,India,UP,Delhi,110468,CB4_468,CB4_468
469,"Dummy Student 469",9,2024-2025,"Dummy Parent 469",CB4+469@ibees.com,91,,India,UP,Delhi,110469,CB4_469,CB4_469
470,"Dummy Student 470",9,2024-2025,"Dummy Parent 470",CB4+470@ibees.com,91,,India,UP,Delhi,110470,CB4_470,CB4_470
471,"Dummy Student 471",9,2024-2025,"Dummy Parent 471",CB4+471@ibees.com,91,,India,UP,Delhi,110471,CB4_471,CB4_471
472,"Dummy Student 472",9,2024-2025,"Dummy Parent 472",CB4+472@ibees.com,91,,India,UP,Delhi,110472,CB4_472,CB4_472
473,"Dummy Student 473",9,2024-2025,"Dummy Parent 473",CB4+473@ibees.com,91,,India,UP,Delhi,110473,CB4_473,CB4_473
474,"Dummy Student 474",9,2024-2025,"Dummy Parent 474",CB4+474@ibees.com,91,,India,UP,Delhi,110474,CB4_474,CB4_474
475,"Dummy Student 475",9,2024-2025,"Dummy Parent 475",CB4+475@ibees.com,91,,India,UP,Delhi,110475,CB4_475,CB4_475
476,"Dummy Student 476",9,2024-2025,"Dummy Parent 476",CB4+476@ibees.com,91,,India,UP,Delhi,110476,CB4_476,CB4_476
477,"Dummy Student 477",9,2024-2025,"Dummy Parent 477",CB4+477@ibees.com,91,,India,UP,Delhi,110477,CB4_477,CB4_477
478,"Dummy Student 478",9,2024-2025,"Dummy Parent 478",CB4+478@ibees.com,91,,India,UP,Delhi,110478,CB4_478,CB4_478
479,"Dummy Student 479",9,2024-2025,"Dummy Parent 479",CB4+479@ibees.com,91,,India,UP,Delhi,110479,CB4_479,CB4_479
480,"Dummy Student 480",9,2024-2025,"Dummy Parent 480",CB4+480@ibees.com,91,,India,UP,Delhi,110480,CB4_480,CB4_480
481,"Dummy Student 481",9,2024-2025,"Dummy Parent 481",CB4+481@ibees.com,91,,India,UP,Delhi,110481,CB4_481,CB4_481
482,"Dummy Student 482",9,2024-2025,"Dummy Parent 482",CB4+482@ibees.com,91,,India,UP,Delhi,110482,CB4_482,CB4_482
483,"Dummy Student 483",9,2024-2025,"Dummy Parent 483",CB4+483@ibees.com,91,,India,UP,Delhi,110483,CB4_483,CB4_483
484,"Dummy Student 484",9,2024-2025,"Dummy Parent 484",CB4+484@ibees.com,91,,India,UP,Delhi,110484,CB4_484,CB4_484
485,"Dummy Student 485",9,2024-2025,"Dummy Parent 485",CB4+485@ibees.com,91,,India,UP,Delhi,110485,CB4_485,CB4_485
486,"Dummy Student 486",9,2024-2025,"Dummy Parent 486",CB4+486@ibees.com,91,,India,UP,Delhi,110486,CB4_486,CB4_486
487,"Dummy Student 487",9,2024-2025,"Dummy Parent 487",CB4+487@ibees.com,91,,India,UP,Delhi,110487,CB4_487,CB4_487
488,"Dummy Student 488",9,2024-2025,"Dummy Parent 488",CB4+488@ibees.com,91,,India,UP,Delhi,110488,CB4_488,CB4_488
489,"Dummy Student 489",9,2024-2025,"Dummy Parent 489",CB4+489@ibees.com,91,,India,UP,Delhi,110489,CB4_489,CB4_489
490,"Dummy Student 490",9,2024-2025,"Dummy Parent 490",CB4+490@ibees.com,91,,India,UP,Delhi,110490,CB4_490,CB4_490
491,"Dummy Student 491",9,2024-2025,"Dummy Parent 491",CB4+491@ibees.com,91,,India,UP,Delhi,110491,CB4_491,CB4_491
492,"Dummy Student 492",9,2024-2025,"Dummy Parent 492",CB4+492@ibees.com,91,,India,UP,Delhi,110492,CB4_492,CB4_492
493,"Dummy Student 493",9,2024-2025,"Dummy Parent 493",CB4+493@ibees.com,91,,India,UP,Delhi,110493,CB4_493,CB4_493
494,"Dummy Student 494",9,2024-2025,"Dummy Parent 494",CB4+494@ibees.com,91,,India,UP,Delhi,110494,CB4_494,CB4_494
495,"Dummy Student 495",9,2024-2025,"Dummy Parent 495",CB4+495@ibees.com,91,,India,UP,Delhi,110495,CB4_495,CB4_495
496,"Dummy Student 496",9,2024-2025,"Dummy Parent 496",CB4+496@ibees.com,91,,India,UP,Delhi,110496,CB4_496,CB4_496
497,"Dummy Student 497",9,2024-2025,"Dummy Parent 497",CB4+497@ibees.com,91,,India,UP,Delhi,110497,CB4_497,CB4_497
498,"Dummy Student 498",9,2024-2025,"Dummy Parent 498",CB4+498@ibees.com,91,,India,UP,Delhi,110498,CB4_498,CB4_498
499,"Dummy Student 499",9,2024-2025,"Dummy Parent 499",CB4+499@ibees.com,91,,India,UP,Delhi,110499,CB4_499,CB4_499
500,"Dummy Student 500",9,2024-2025,"Dummy Parent 500",CB4+500@ibees.com,91,,India,UP,Delhi,110500,CB4_500,CB4_500
501,"Dummy Student 501",9,2024-2025,"Dummy Parent 501",CB4+501@ibees.com,91,,India,UP,Delhi,110501,CB4_501,CB4_501
502,"Dummy Student 502",9,2024-2025,"Dummy Parent 502",CB4+502@ibees.com,91,,India,UP,Delhi,110502,CB4_502,CB4_502
503,"Dummy Student 503",9,2024-2025,"Dummy Parent 503",CB4+503@ibees.com,91,,India,UP,Delhi,110503,CB4_503,CB4_503
504,"Dummy Student 504",9,2024-2025,"Dummy Parent 504",CB4+504@ibees.com,91,,India,UP,Delhi,110504,CB4_504,CB4_504
505,"Dummy Student 505",9,2024-2025,"Dummy Parent 505",CB4+505@ibees.com,91,,India,UP,Delhi,110505,CB4_505,CB4_505
506,"Dummy Student 506",9,2024-2025,"Dummy Parent 506",CB4+506@ibees.com,91,,India,UP,Delhi,110506,CB4_506,CB4_506
507,"Dummy Student 507",9,2024-2025,"Dummy Parent 507",CB4+507@ibees.com,91,,India,UP,Delhi,110507,CB4_507,CB4_507
508,"Dummy Student 508",9,2024-2025,"Dummy Parent 508",CB4+508@ibees.com,91,,India,UP,Delhi,110508,CB4_508,CB4_508
509,"Dummy Student 509",9,2024-2025,"Dummy Parent 509",CB4+509@ibees.com,91,,India,UP,Delhi,110509,CB4_509,CB4_509
510,"Dummy Student 510",9,2024-2025,"Dummy Parent 510",CB4+510@ibees.com,91,,India,UP,Delhi,110510,CB4_510,CB4_510
511,"Dummy Student 511",9,2024-2025,"Dummy Parent 511",CB4+511@ibees.com,91,,India,UP,Delhi,110511,CB4_511,CB4_511
512,"Dummy Student 512",9,2024-2025,"Dummy Parent 512",CB4+512@ibees.com,91,,India,UP,Delhi,110512,CB4_512,CB4_512
513,"Dummy Student 513",9,2024-2025,"Dummy Parent 513",CB4+513@ibees.com,91,,India,UP,Delhi,110513,CB4_513,CB4_513
514,"Dummy Student 514",9,2024-2025,"Dummy Parent 514",CB4+514@ibees.com,91,,India,UP,Delhi,110514,CB4_514,CB4_514
515,"Dummy Student 515",9,2024-2025,"Dummy Parent 515",CB4+515@ibees.com,91,,India,UP,Delhi,110515,CB4_515,CB4_515
516,"Dummy Student 516",9,2024-2025,"Dummy Parent 516",CB4+516@ibees.com,91,,India,UP,Delhi,110516,CB4_516,CB4_516
517,"Dummy Student 517",9,2024-2025,"Dummy Parent 517",CB4+517@ibees.com,91,,India,UP,Delhi,110517,CB4_517,CB4_517
518,"Dummy Student 518",9,2024-2025,"Dummy Parent 518",CB4+518@ibees.com,91,,India,UP,Delhi,110518,CB4_518,CB4_518
519,"Dummy Student 519",9,2024-2025,"Dummy Parent 519",CB4+519@ibees.com,91,,India,UP,Delhi,110519,CB4_519,CB4_519
520,"Dummy Student 520",9,2024-2025,"Dummy Parent 520",CB4+520@ibees.com,91,,India,UP,Delhi,110520,CB4_520,CB4_520
521,"Dummy Student 521",9,2024-2025,"Dummy Parent 521",CB4+521@ibees.com,91,,India,UP,Delhi,110521,CB4_521,CB4_521
522,"Dummy Student 522",9,2024-2025,"Dummy Parent 522",CB4+522@ibees.com,91,,India,UP,Delhi,110522,CB4_522,CB4_522
523,"Dummy Student 523",9,2024-2025,"Dummy Parent 523",CB4+523@ibees.com,91,,India,UP,Delhi,110523,CB4_523,CB4_523
524,"Dummy Student 524",9,2024-2025,"Dummy Parent 524",CB4+524@ibees.com,91,,India,UP,Delhi,110524,CB4_524,CB4_524
525,"Dummy Student 525",9,2024-2025,"Dummy Parent 525",CB4+525@ibees.com,91,,India,UP,Delhi,110525,CB4_525,CB4_525
526,"Dummy Student 526",9,2024-2025,"Dummy Parent 526",CB4+526@ibees.com,91,,India,UP,Delhi,110526,CB4_526,CB4_526
527,"Dummy Student 527",9,2024-2025,"Dummy Parent 527",CB4+527@ibees.com,91,,India,UP,Delhi,110527,CB4_527,CB4_527
528,"Dummy Student 528",9,2024-2025,"Dummy Parent 528",CB4+528@ibees.com,91,,India,UP,Delhi,110528,CB4_528,CB4_528
529,"Dummy Student 529",9,2024-2025,"Dummy Parent 529",CB4+529@ibees.com,91,,India,UP,Delhi,110529,CB4_529,CB4_529
530,"Dummy Student 530",9,2024-2025,"Dummy Parent 530",CB4+530@ibees.com,91,,India,UP,Delhi,110530,CB4_530,CB4_530
531,"Dummy Student 531",9,2024-2025,"Dummy Parent 531",CB4+531@ibees.com,91,,India,UP,Delhi,110531,CB4_531,CB4_531
532,"Dummy Student 532",9,2024-2025,"Dummy Parent 532",CB4+532@ibees.com,91,,India,UP,Delhi,110532,CB4_532,CB4_532
533,"Dummy Student 533",9,2024-2025,"Dummy Parent 533",CB4+533@ibees.com,91,,India,UP,Delhi,110533,CB4_533,CB4_533
534,"Dummy Student 534",9,2024-2025,"Dummy Parent 534",CB4+534@ibees.com,91,,India,UP,Delhi,110534,CB4_534,CB4_534
535,"Dummy Student 535",9,2024-2025,"Dummy Parent 535",CB4+535@ibees.com,91,,India,UP,Delhi,110535,CB4_535,CB4_535
536,"Dummy Student 536",9,2024-2025,"Dummy Parent 536",CB4+536@ibees.com,91,,India,UP,Delhi,110536,CB4_536,CB4_536
537,"Dummy Student 537",9,2024-2025,"Dummy Parent 537",CB4+537@ibees.com,91,,India,UP,Delhi,110537,CB4_537,CB4_537
538,"Dummy Student 538",9,2024-2025,"Dummy Parent 538",CB4+538@ibees.com,91,,India,UP,Delhi,110538,CB4_538,CB4_538
539,"Dummy Student 539",9,2024-2025,"Dummy Parent 539",CB4+539@ibees.com,91,,India,UP,Delhi,110539,CB4_539,CB4_539
540,"Dummy Student 540",9,2024-2025,"Dummy Parent 540",CB4+540@ibees.com,91,,India,UP,Delhi,110540,CB4_540,CB4_540
541,"Dummy Student 541",9,2024-2025,"Dummy Parent 541",CB4+541@ibees.com,91,,India,UP,Delhi,110541,CB4_541,CB4_541
542,"Dummy Student 542",9,2024-2025,"Dummy Parent 542",CB4+542@ibees.com,91,,India,UP,Delhi,110542,CB4_542,CB4_542
543,"Dummy Student 543",9,2024-2025,"Dummy Parent 543",CB4+543@ibees.com,91,,India,UP,Delhi,110543,CB4_543,CB4_543
544,"Dummy Student 544",9,2024-2025,"Dummy Parent 544",CB4+544@ibees.com,91,,India,UP,Delhi,110544,CB4_544,CB4_544
545,"Dummy Student 545",9,2024-2025,"Dummy Parent 545",CB4+545@ibees.com,91,,India,UP,Delhi,110545,CB4_545,CB4_545
546,"Dummy Student 546",9,2024-2025,"Dummy Parent 546",CB4+546@ibees.com,91,,India,UP,Delhi,110546,CB4_546,CB4_546
547,"Dummy Student 547",9,2024-2025,"Dummy Parent 547",CB4+547@ibees.com,91,,India,UP,Delhi,110547,CB4_547,CB4_547
548,"Dummy Student 548",9,2024-2025,"Dummy Parent 548",CB4+548@ibees.com,91,,India,UP,Delhi,110548,CB4_548,CB4_548
549,"Dummy Student 549",9,2024-2025,"Dummy Parent 549",CB4+549@ibees.com,91,,India,UP,Delhi,110549,CB4_549,CB4_549
550,"Dummy Student 550",10,2024-2025,"Dummy Parent 550",CB4+550@ibees.com,91,,India,UP,Delhi,110550,CB4_550,CB4_550
551,"Dummy Student 551",10,2024-2025,"Dummy Parent 551",CB4+551@ibees.com,91,,India,UP,Delhi,110551,CB4_551,CB4_551
552,"Dummy Student 552",10,2024-2025,"Dummy Parent 552",CB4+552@ibees.com,91,,India,UP,Delhi,110552,CB4_552,CB4_552
553,"Dummy Student 553",10,2024-2025,"Dummy Parent 553",CB4+553@ibees.com,91,,India,UP,Delhi,110553,CB4_553,CB4_553
554,"Dummy Student 554",10,2024-2025,"Dummy Parent 554",CB4+554@ibees.com,91,,India,UP,Delhi,110554,CB4_554,CB4_554
555,"Dummy Student 555",10,2024-2025,"Dummy Parent 555",CB4+555@ibees.com,91,,India,UP,Delhi,110555,CB4_555,CB4_555
556,"Dummy Student 556",10,2024-2025,"Dummy Parent 556",CB4+556@ibees.com,91,,India,UP,Delhi,110556,CB4_556,CB4_556
557,"Dummy Student 557",10,2024-2025,"Dummy Parent 557",CB4+557@ibees.com,91,,India,UP,Delhi,110557,CB4_557,CB4_557
558,"Dummy Student 558",10,2024-2025,"Dummy Parent 558",CB4+558@ibees.com,91,,India,UP,Delhi,110558,CB4_558,CB4_558
559,"Dummy Student 559",10,2024-2025,"Dummy Parent 559",CB4+559@ibees.com,91,,India,UP,Delhi,110559,CB4_559,CB4_559
560,"Dummy Student 560",10,2024-2025,"Dummy Parent 560",CB4+560@ibees.com,91,,India,UP,Delhi,110560,CB4_560,CB4_560
561,"Dummy Student 561",10,2024-2025,"Dummy Parent 561",CB4+561@ibees.com,91,,India,UP,Delhi,110561,CB4_561,CB4_561
562,"Dummy Student 562",10,2024-2025,"Dummy Parent 562",CB4+562@ibees.com,91,,India,UP,Delhi,110562,CB4_562,CB4_562
563,"Dummy Student 563",10,2024-2025,"Dummy Parent 563",CB4+563@ibees.com,91,,India,UP,Delhi,110563,CB4_563,CB4_563
564,"Dummy Student 564",10,2024-2025,"Dummy Parent 564",CB4+564@ibees.com,91,,India,UP,Delhi,110564,CB4_564,CB4_564
565,"Dummy Student 565",10,2024-2025,"Dummy Parent 565",CB4+565@ibees.com,91,,India,UP,Delhi,110565,CB4_565,CB4_565
566,"Dummy Student 566",10,2024-2025,"Dummy Parent 566",CB4+566@ibees.com,91,,India,UP,Delhi,110566,CB4_566,CB4_566
567,"Dummy Student 567",10,2024-2025,"Dummy Parent 567",CB4+567@ibees.com,91,,India,UP,Delhi,110567,CB4_567,CB4_567
568,"Dummy Student 568",10,2024-2025,"Dummy Parent 568",CB4+568@ibees.com,91,,India,UP,Delhi,110568,CB4_568,CB4_568
569,"Dummy Student 569",10,2024-2025,"Dummy Parent 569",CB4+569@ibees.com,91,,India,UP,Delhi,110569,CB4_569,CB4_569
570,"Dummy Student 570",10,2024-2025,"Dummy Parent 570",CB4+570@ibees.com,91,,India,UP,Delhi,110570,CB4_570,CB4_570
571,"Dummy Student 571",10,2024-2025,"Dummy Parent 571",CB4+571@ibees.com,91,,India,UP,Delhi,110571,CB4_571,CB4_571
572,"Dummy Student 572",10,2024-2025,"Dummy Parent 572",CB4+572@ibees.com,91,,India,UP,Delhi,110572,CB4_572,CB4_572
573,"Dummy Student 573",10,2024-2025,"Dummy Parent 573",CB4+573@ibees.com,91,,India,UP,Delhi,110573,CB4_573,CB4_573
574,"Dummy Student 574",10,2024-2025,"Dummy Parent 574",CB4+574@ibees.com,91,,India,UP,Delhi,110574,CB4_574,CB4_574
575,"Dummy Student 575",10,2024-2025,"Dummy Parent 575",CB4+575@ibees.com,91,,India,UP,Delhi,110575,CB4_575,CB4_575
576,"Dummy Student 576",10,2024-2025,"Dummy Parent 576",CB4+576@ibees.com,91,,India,UP,Delhi,110576,CB4_576,CB4_576
577,"Dummy Student 577",10,2024-2025,"Dummy Parent 577",CB4+577@ibees.com,91,,India,UP,Delhi,110577,CB4_577,CB4_577
578,"Dummy Student 578",10,2024-2025,"Dummy Parent 578",CB4+578@ibees.com,91,,India,UP,Delhi,110578,CB4_578,CB4_578
579,"Dummy Student 579",10,2024-2025,"Dummy Parent 579",CB4+579@ibees.com,91,,India,UP,Delhi,110579,CB4_579,CB4_579
580,"Dummy Student 580",10,2024-2025,"Dummy Parent 580",CB4+580@ibees.com,91,,India,UP,Delhi,110580,CB4_580,CB4_580
581,"Dummy Student 581",10,2024-2025,"Dummy Parent 581",CB4+581@ibees.com,91,,India,UP,Delhi,110581,CB4_581,CB4_581
582,"Dummy Student 582",10,2024-2025,"Dummy Parent 582",CB4+582@ibees.com,91,,India,UP,Delhi,110582,CB4_582,CB4_582
583,"Dummy Student 583",10,2024-2025,"Dummy Parent 583",CB4+583@ibees.com,91,,India,UP,Delhi,110583,CB4_583,CB4_583
584,"Dummy Student 584",10,2024-2025,"Dummy Parent 584",CB4+584@ibees.com,91,,India,UP,Delhi,110584,CB4_584,CB4_584
585,"Dummy Student 585",10,2024-2025,"Dummy Parent 585",CB4+585@ibees.com,91,,India,UP,Delhi,110585,CB4_585,CB4_585
586,"Dummy Student 586",10,2024-2025,"Dummy Parent 586",CB4+586@ibees.com,91,,India,UP,Delhi,110586,CB4_586,CB4_586
587,"Dummy Student 587",10,2024-2025,"Dummy Parent 587",CB4+587@ibees.com,91,,India,UP,Delhi,110587,CB4_587,CB4_587
